DATE,BPGroup,Descr,Taste,CardName,Stick_Qty,Total
1/1/22,A05,홈쇼핑,베리,고객010,44,24735
1/3/22,A01,할인점,베리,고객001,1633,914700
1/3/22,A01,할인점,베리,고객004,353,197400
1/3/22,A03,드럭스토어,베리,고객008,3031,2061360
1/3/22,A07,온라인(타사몰),베리,고객011,2041,1224730
1/3/22,A07,온라인(타사몰),베리,고객012,222,133000
1/3/22,A07,온라인(타사몰),베리,고객013,545,326883
1/3/22,A07,온라인(타사몰),베리,고객014,48,28558
1/3/22,A07,온라인(타사몰),베리,고객015,148,88713
1/3/22,A07,온라인(타사몰),베리,고객016,171,102801
1/3/22,A07,온라인(타사몰),베리,고객017,467,280428
1/3/22,A07,온라인(타사몰),베리,고객018,76,45580
1/3/22,A07,온라인(타사몰),베리,고객019,312,187094
1/3/22,A07,온라인(타사몰),베리,고객020,71,42724
1/3/22,A07,온라인(타사몰),베리,고객021,509,305669
1/3/22,A07,온라인(타사몰),베리,고객023,46,27517
1/3/22,A08,온라인(자사몰),베리,고객024,2912,1747464
1/3/22,A09,직접수출,베리,고객025,14925,8357775
1/4/22,A01,할인점,베리,고객002,1687,944820
1/4/22,A01,할인점,베리,고객026,686,384000
1/4/22,A02,슈퍼백화점,베리,고객027,207,132480
1/4/22,A02,슈퍼백화점,베리,고객005,60,38616
1/4/22,A02,슈퍼백화점,베리,고객006,285,182400
1/4/22,A07,온라인(타사몰),베리,고객011,114,68155
1/4/22,A07,온라인(타사몰),베리,고객012,211,126452
1/4/22,A07,온라인(타사몰),베리,고객013,142,85330
1/4/22,A07,온라인(타사몰),베리,고객014,45,27155
1/4/22,A07,온라인(타사몰),베리,고객015,69,41636
1/4/22,A07,온라인(타사몰),베리,고객016,50,30182
1/4/22,A07,온라인(타사몰),베리,고객017,180,108080
1/4/22,A07,온라인(타사몰),베리,고객018,36,21325
1/4/22,A07,온라인(타사몰),베리,고객019,173,103719
1/4/22,A07,온라인(타사몰),베리,고객020,124,74535
1/4/22,A07,온라인(타사몰),베리,고객064,81,48439
1/4/22,A07,온라인(타사몰),베리,고객021,79,47178
1/4/22,A07,온라인(타사몰),베리,고객023,49,29697
1/4/22,A08,온라인(자사몰),베리,고객024,1387,832443
1/4/22,A10,간접수출,베리,고객029,1083,671611
1/4/22,A10,간접수출,베리,고객030,5274,3270000
1/5/22,A01,할인점,베리,고객001,2787,1560600
1/5/22,A01,할인점,베리,고객002,12633,7074540
1/5/22,A01,할인점,베리,고객003,87,48480
1/5/22,A01,할인점,베리,고객004,423,236880
1/5/22,A07,온라인(타사몰),베리,고객011,86,51594
1/5/22,A07,온라인(타사몰),베리,고객012,280,167726
1/5/22,A07,온라인(타사몰),베리,고객013,275,165298
1/5/22,A07,온라인(타사몰),베리,고객033,92687,55612066
1/5/22,A07,온라인(타사몰),베리,고객016,70,41727
1/5/22,A07,온라인(타사몰),베리,고객017,375,224883
1/5/22,A07,온라인(타사몰),베리,고객018,34,20666
1/5/22,A07,온라인(타사몰),베리,고객019,107,64169
1/5/22,A07,온라인(타사몰),베리,고객021,79,47178
1/5/22,A07,온라인(타사몰),베리,고객023,75,45099
1/5/22,A08,온라인(자사몰),베리,고객024,933,559801
1/6/22,A01,할인점,베리,고객002,18280,10236840
1/6/22,A01,할인점,베리,고객004,282,157920
1/6/22,A02,슈퍼백화점,베리,고객036,84,54000
1/6/22,A02,슈퍼백화점,베리,고객006,143,91200
1/6/22,A03,드럭스토어,베리,고객008,5428,3691200
1/6/22,A07,온라인(타사몰),베리,고객011,372,223458
1/6/22,A07,온라인(타사몰),베리,고객012,253,152000
1/6/22,A07,온라인(타사몰),베리,고객013,247,148464
1/6/22,A07,온라인(타사몰),베리,고객016,75,44801
1/6/22,A07,온라인(타사몰),베리,고객017,347,208095
1/6/22,A07,온라인(타사몰),베리,고객018,9,5121
1/6/22,A07,온라인(타사몰),베리,고객019,90,54235
1/6/22,A07,온라인(타사몰),베리,고객020,83,49691
1/6/22,A07,온라인(타사몰),베리,고객021,120,71813
1/6/22,A07,온라인(타사몰),베리,고객023,121,72811
1/6/22,A08,온라인(자사몰),베리,고객024,870,521809
1/6/22,A10,간접수출,베리,고객039,4210,2610000
1/6/22,A12,Cafe프렌차이즈,베리,고객040,289,196800
1/7/22,A01,할인점,베리,고객001,2189,1225800
1/7/22,A01,할인점,베리,고객002,233,130500
1/7/22,A01,할인점,베리,고객004,423,236880
1/7/22,A02,슈퍼백화점,베리,고객005,181,115848
1/7/22,A02,슈퍼백화점,베리,고객006,285,182400
1/7/22,A05,홈쇼핑,베리,고객010,29,16490
1/7/22,A07,온라인(타사몰),베리,고객011,95,56983
1/7/22,A07,온라인(타사몰),베리,고객012,95,57000
1/7/22,A07,온라인(타사몰),베리,고객013,127,76011
1/7/22,A07,온라인(타사몰),베리,고객014,78,46840
1/7/22,A07,온라인(타사몰),베리,고객016,75,44801
1/7/22,A07,온라인(타사몰),베리,고객017,97,58236
1/7/22,A07,온라인(타사몰),베리,고객018,24,14455
1/7/22,A07,온라인(타사몰),베리,고객019,156,93807
1/7/22,A07,온라인(타사몰),베리,고객020,30,17879
1/7/22,A07,온라인(타사몰),베리,고객021,26,15726
1/7/22,A07,온라인(타사몰),베리,고객044,845,507000
1/7/22,A08,온라인(자사몰),베리,고객024,949,569220
1/7/22,A10,간접수출,베리,고객030,4713,2922000
1/8/22,A01,할인점,베리,고객002,727,407160
1/8/22,A01,할인점,베리,고객004,282,157920
1/8/22,A01,할인점,베리,고객026,171,96000
1/10/22,A01,할인점,베리,고객001,1483,830700
1/10/22,A01,할인점,베리,고객004,282,157920
1/10/22,A05,홈쇼핑,베리,고객010,29,16380
1/10/22,A06,대리점,베리,고객055,563,360000
1/10/22,A07,온라인(타사몰),베리,고객011,598,358664
1/10/22,A07,온라인(타사몰),베리,고객012,406,243726
1/10/22,A07,온라인(타사몰),베리,고객013,323,194052
1/10/22,A07,온라인(타사몰),베리,고객014,275,164995
1/10/22,A07,온라인(타사몰),베리,고객015,103,61608
1/10/22,A07,온라인(타사몰),베리,고객016,416,249704
1/10/22,A07,온라인(타사몰),베리,고객017,702,421177
1/10/22,A07,온라인(타사몰),베리,고객018,71,42654
1/10/22,A07,온라인(타사몰),베리,고객019,609,365500
1/10/22,A07,온라인(타사몰),베리,고객020,207,124225
1/10/22,A07,온라인(타사몰),베리,고객021,152,91256
1/10/22,A07,온라인(타사몰),베리,고객022,23,13909
1/10/22,A07,온라인(타사몰),베리,고객023,102,61062
1/10/22,A08,온라인(자사몰),베리,고객024,2193,1315567
1/11/22,A01,할인점,베리,고객002,980,549000
1/11/22,A02,슈퍼백화점,베리,고객027,69,44160
1/11/22,A02,슈퍼백화점,베리,고객006,428,273600
1/11/22,A07,온라인(타사몰),베리,고객011,636,381754
1/11/22,A07,온라인(타사몰),베리,고객012,127,76000
1/11/22,A07,온라인(타사몰),베리,고객013,126,75704
1/11/22,A07,온라인(타사몰),베리,고객033,1267,759990
1/11/22,A07,온라인(타사몰),베리,고객014,48,28656
1/11/22,A07,온라인(타사몰),베리,고객016,171,102801
1/11/22,A07,온라인(타사몰),베리,고객017,243,145518
1/11/22,A07,온라인(타사몰),베리,고객018,10,5955
1/11/22,A07,온라인(타사몰),베리,고객019,145,86876
1/11/22,A07,온라인(타사몰),베리,고객020,83,49690
1/11/22,A07,온라인(타사몰),베리,고객021,52,31452
1/11/22,A07,온라인(타사몰),베리,고객035,48,28909
1/11/22,A08,온라인(자사몰),베리,고객024,712,427293
1/12/22,A01,할인점,베리,고객001,1738,973200
1/12/22,A01,할인점,베리,고객002,313,175500
1/12/22,A02,슈퍼백화점,베리,고객006,143,91200
1/12/22,A07,온라인(타사몰),베리,고객011,422,253001
1/12/22,A07,온라인(타사몰),베리,고객012,95,57000
1/12/22,A07,온라인(타사몰),베리,고객013,244,146608
1/12/22,A07,온라인(타사몰),베리,고객033,29908,17944500
1/12/22,A07,온라인(타사몰),베리,고객014,75,45272
1/12/22,A07,온라인(타사몰),베리,고객016,21,12518
1/12/22,A07,온라인(타사몰),베리,고객017,184,110443
1/12/22,A07,온라인(타사몰),베리,고객018,24,14455
1/12/22,A07,온라인(타사몰),베리,고객019,216,129461
1/12/22,A07,온라인(타사몰),베리,고객020,105,63027
1/12/22,A07,온라인(타사몰),베리,고객021,161,96475
1/12/22,A07,온라인(타사몰),베리,고객023,92,55034
1/12/22,A08,온라인(자사몰),베리,고객024,769,461271
1/12/22,A10,간접수출,베리,고객029,544,337046
1/13/22,A01,할인점,베리,고객002,129,72000
1/13/22,A01,할인점,베리,고객004,71,39480
1/13/22,A02,슈퍼백화점,베리,고객006,71,45600
1/13/22,A03,드럭스토어,베리,고객008,254,172800
1/13/22,A07,온라인(타사몰),베리,고객011,251,150851
1/13/22,A07,온라인(타사몰),베리,고객012,58,34726
1/13/22,A07,온라인(타사몰),베리,고객013,161,96877
1/13/22,A07,온라인(타사몰),베리,고객014,132,79333
1/13/22,A07,온라인(타사몰),베리,고객015,24,14645
1/13/22,A07,온라인(타사몰),베리,고객016,242,145348
1/13/22,A07,온라인(타사몰),베리,고객019,73,43852
1/13/22,A07,온라인(타사몰),베리,고객020,41,24845
1/13/22,A07,온라인(타사몰),베리,고객021,3898,2338899
1/13/22,A08,온라인(자사몰),베리,고객024,579,347538
1/13/22,A10,간접수출,베리,고객051,774,480000
1/13/22,A10,간접수출,베리,고객030,3871,2400000
1/14/22,A01,할인점,베리,고객001,1213,679500
1/14/22,A01,할인점,베리,고객002,498,279000
1/14/22,A01,할인점,베리,고객003,22446,12569760
1/14/22,A01,할인점,베리,고객004,353,197400
1/14/22,A02,슈퍼백화점,베리,고객005,362,231696
1/14/22,A02,슈퍼백화점,베리,고객006,143,91200
1/14/22,A05,홈쇼핑,베리,고객010,15,8245
1/14/22,A07,온라인(타사몰),베리,고객011,153,92053
1/14/22,A07,온라인(타사몰),베리,고객012,32,19000
1/14/22,A07,온라인(타사몰),베리,고객013,408,244585
1/14/22,A07,온라인(타사몰),베리,고객015,46,27645
1/14/22,A07,온라인(타사몰),베리,고객016,307,184288
1/14/22,A07,온라인(타사몰),베리,고객018,50,29959
1/14/22,A07,온라인(타사몰),베리,고객019,65,39042
1/14/22,A07,온라인(타사몰),베리,고객021,3151,1890661
1/14/22,A07,온라인(타사몰),베리,고객023,82,49257
1/14/22,A08,온라인(자사몰),베리,고객024,1108,664760
1/14/22,A10,간접수출,베리,고객051,484,300000
1/14/22,A10,간접수출,베리,고객047,3871,2400000
1/15/22,A01,할인점,베리,고객002,1213,679500
1/15/22,A01,할인점,베리,고객004,353,197400
1/15/22,A02,슈퍼백화점,베리,고객006,71,45600
1/17/22,A01,할인점,베리,고객001,614,344100
1/17/22,A01,할인점,베리,고객004,282,157920
1/17/22,A03,드럭스토어,베리,고객008,1525,1036800
1/17/22,A05,홈쇼핑,베리,고객010,15,8245
1/17/22,A06,대리점,베리,고객073,3225,2064000
1/17/22,A07,온라인(타사몰),베리,고객011,398,238799
1/17/22,A07,온라인(타사몰),베리,고객012,185,110726
1/17/22,A07,온라인(타사몰),베리,고객013,567,340471
1/17/22,A07,온라인(타사몰),베리,고객014,262,156908
1/17/22,A07,온라인(타사몰),베리,고객015,136,81530
1/17/22,A07,온라인(타사몰),베리,고객016,1463,877915
1/17/22,A07,온라인(타사몰),베리,고객018,51,30667
1/17/22,A07,온라인(타사몰),베리,고객019,433,259678
1/17/22,A07,온라인(타사몰),베리,고객020,124,74535
1/17/22,A07,온라인(타사몰),베리,고객021,2850,1710279
1/17/22,A07,온라인(타사몰),베리,고객044,15814,9488100
1/17/22,A07,온라인(타사몰),베리,고객023,249,149642
1/17/22,A08,온라인(자사몰),베리,고객024,2107,1264097
1/17/22,A10,간접수출,베리,고객030,617,382800
1/18/22,A01,할인점,베리,고객002,19673,11016900
1/18/22,A02,슈퍼백화점,베리,고객005,181,115848
1/18/22,A02,슈퍼백화점,베리,고객006,214,136800
1/18/22,A05,홈쇼핑,베리,고객010,29,16490
1/18/22,A07,온라인(타사몰),베리,고객011,165,98742
1/18/22,A07,온라인(타사몰),베리,고객012,75,44736
1/18/22,A07,온라인(타사몰),베리,고객013,173,103591
1/18/22,A07,온라인(타사몰),베리,고객014,61,36688
1/18/22,A07,온라인(타사몰),베리,고객015,70,42290
1/18/22,A07,온라인(타사몰),베리,고객016,476,285513
1/18/22,A07,온라인(타사몰),베리,고객021,89,53655
1/18/22,A07,온라인(타사몰),베리,고객023,46,27517
1/18/22,A08,온라인(자사몰),베리,고객024,750,449919
1/18/22,A12,Cafe프렌차이즈,베리,고객057,145,98400
1/19/22,A01,할인점,베리,고객001,2952,1653300
1/19/22,A01,할인점,베리,고객002,699,391500
1/19/22,A01,할인점,베리,고객003,2386,1336320
1/19/22,A01,할인점,베리,고객004,1340,750120
1/19/22,A02,슈퍼백화점,베리,고객006,143,91200
1/19/22,A07,온라인(타사몰),베리,고객011,142,85451
1/19/22,A07,온라인(타사몰),베리,고객012,63,38000
1/19/22,A07,온라인(타사몰),베리,고객013,193,115919
1/19/22,A07,온라인(타사몰),베리,고객033,28434,17060604
1/19/22,A07,온라인(타사몰),베리,고객014,78,46530
1/19/22,A07,온라인(타사몰),베리,고객015,54,32546
1/19/22,A07,온라인(타사몰),베리,고객016,385,231237
1/19/22,A07,온라인(타사몰),베리,고객018,63,37750
1/19/22,A07,온라인(타사몰),베리,고객019,105,62729
1/19/22,A07,온라인(타사몰),베리,고객020,115,68781
1/19/22,A07,온라인(타사몰),베리,고객021,82,48997
1/19/22,A07,온라인(타사몰),베리,고객023,46,27517
1/19/22,A08,온라인(자사몰),베리,고객024,1031,618787
1/19/22,A10,간접수출,베리,고객059,523,324000
1/20/22,A01,할인점,베리,고객002,755,423000
1/20/22,A01,할인점,베리,고객004,282,157920
1/20/22,A02,슈퍼백화점,베리,고객006,71,45600
1/20/22,A06,대리점,베리,고객060,1888,1208520
1/20/22,A07,온라인(타사몰),베리,고객011,59,35678
1/20/22,A07,온라인(타사몰),베리,고객013,157,94489
1/20/22,A07,온라인(타사몰),베리,고객015,108,64688
1/20/22,A07,온라인(타사몰),베리,고객016,151,90393
1/20/22,A07,온라인(타사몰),베리,고객018,49,29107
1/20/22,A07,온라인(타사몰),베리,고객019,25,15011
1/20/22,A07,온라인(타사몰),베리,고객020,41,24845
1/20/22,A07,온라인(타사몰),베리,고객064,46,27517
1/20/22,A07,온라인(타사몰),베리,고객021,11,6313
1/20/22,A07,온라인(타사몰),베리,고객023,48,28728
1/20/22,A08,온라인(자사몰),베리,고객024,820,491877
1/20/22,A10,간접수출,베리,고객047,48,30000
1/20/22,A10,간접수출,베리,고객061,2419,1500000
1/21/22,A01,할인점,베리,고객001,1410,789600
1/21/22,A01,할인점,베리,고객002,514,288000
1/21/22,A01,할인점,베리,고객003,2237,1252800
1/21/22,A01,할인점,베리,고객004,282,157920
1/21/22,A02,슈퍼백화점,베리,고객006,71,45600
1/21/22,A06,대리점,베리,고객043,769,492000
1/21/22,A07,온라인(타사몰),베리,고객011,139,83597
1/21/22,A07,온라인(타사몰),베리,고객012,63,38000
1/21/22,A07,온라인(타사몰),베리,고객013,73,43581
1/21/22,A07,온라인(타사몰),베리,고객015,104,62241
1/21/22,A07,온라인(타사몰),베리,고객016,231,138830
1/21/22,A07,온라인(타사몰),베리,고객017,7,4115
1/21/22,A07,온라인(타사몰),베리,고객018,99,59695
1/21/22,A07,온라인(타사몰),베리,고객019,110,66052
1/21/22,A07,온라인(타사몰),베리,고객021,165,98932
1/21/22,A07,온라인(타사몰),베리,고객023,104,62662
1/21/22,A08,온라인(자사몰),베리,고객024,722,432985
1/21/22,A10,간접수출,베리,고객051,484,300000
1/21/22,A10,간접수출,베리,고객061,242,150000
1/21/22,A10,간접수출,베리,고객030,3871,2400000
1/22/22,A01,할인점,베리,고객002,1029,576000
1/22/22,A01,할인점,베리,고객004,494,276360
1/22/22,A02,슈퍼백화점,베리,고객006,356,228000
1/24/22,A01,할인점,베리,고객001,1452,813300
1/24/22,A01,할인점,베리,고객004,212,118440
1/24/22,A03,드럭스토어,베리,고객008,18811,12791250
1/24/22,A07,온라인(타사몰),베리,고객011,462,276963
1/24/22,A07,온라인(타사몰),베리,고객012,116,69452
1/24/22,A07,온라인(타사몰),베리,고객013,235,141007
1/24/22,A07,온라인(타사몰),베리,고객014,44,26434
1/24/22,A07,온라인(타사몰),베리,고객015,384,230452
1/24/22,A07,온라인(타사몰),베리,고객016,845,506889
1/24/22,A07,온라인(타사몰),베리,고객018,70,41852
1/24/22,A07,온라인(타사몰),베리,고객019,75,45291
1/24/22,A07,온라인(타사몰),베리,고객020,73,43983
1/24/22,A07,온라인(타사몰),베리,고객050,37,22174
1/24/22,A07,온라인(타사몰),베리,고객021,267,160051
1/24/22,A07,온라인(타사몰),베리,고객022,24,14407
1/24/22,A08,온라인(자사몰),베리,고객024,2146,1287444
1/25/22,A01,할인점,베리,고객002,1077,603000
1/25/22,A01,할인점,베리,고객026,171,96000
1/25/22,A02,슈퍼백화점,베리,고객005,614,392736
1/25/22,A02,슈퍼백화점,베리,고객006,71,45600
1/25/22,A07,온라인(타사몰),베리,고객011,211,126679
1/25/22,A07,온라인(타사몰),베리,고객012,63,38000
1/25/22,A07,온라인(타사몰),베리,고객013,62,37082
1/25/22,A07,온라인(타사몰),베리,고객014,110,66068
1/25/22,A07,온라인(타사몰),베리,고객015,42,25353
1/25/22,A07,온라인(타사몰),베리,고객016,477,285990
1/25/22,A07,온라인(타사몰),베리,고객018,61,36579
1/25/22,A07,온라인(타사몰),베리,고객019,140,84150
1/25/22,A07,온라인(타사몰),베리,고객020,73,43936
1/25/22,A07,온라인(타사몰),베리,고객021,15,8909
1/25/22,A07,온라인(타사몰),베리,고객074,49,29122
1/25/22,A08,온라인(자사몰),베리,고객024,952,571334
1/25/22,A10,간접수출,베리,고객029,2173,1347058
1/26/22,A01,할인점,베리,고객001,3100,1736100
1/26/22,A01,할인점,베리,고객002,386,216000
1/26/22,A01,할인점,베리,고객003,75,41760
1/26/22,A01,할인점,베리,고객004,282,157920
1/26/22,A02,슈퍼백화점,베리,고객027,69,44160
